epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.03790846845269169,0.01735772971499507,0.21417060494422913,0.17529718577861786,0.3148488998413086,0.4092666506767273,0.09382493048906326,0.1703532636165619
2,0.0058961367442197975,0.01816123861970651,0.2174925059080124,0.17835970222949982,0.3345722258090973,0.4558444917201996,0.10680699348449707,0.16298344731330872
3,0.004430345007714076,0.009342908286678478,0.161826953291893,0.1386689990758896,0.23999416828155518,0.29781630635261536,0.08448518812656403,0.12026408314704895
4,0.00309860979016563,0.009339202880005847,0.16309617459774017,0.14562544226646423,0.23553727567195892,0.2958545684814453,0.07919467240571976,0.12733696401119232
5,0.003478286019720892,0.007919604540191288,0.14705850183963776,0.12174344062805176,0.2141912877559662,0.28414085507392883,0.06506705284118652,0.1167752593755722
6,0.0021797821274759355,0.00857560337567813,0.14732782542705536,0.12051035463809967,0.21469688415527344,0.2908483147621155,0.06033411994576454,0.1207023486495018
7,0.0021853497644329783,0.0050879511751038935,0.11201291531324387,0.08517184108495712,0.16243082284927368,0.22481606900691986,0.048646919429302216,0.09126909077167511
8,0.0010624560451386689,0.007163106582543161,0.13019441068172455,0.09825475513935089,0.1842525750398636,0.27911069989204407,0.05680782347917557,0.10578195005655289
9,0.0015420614307714783,0.004573284618129736,0.10397110879421234,0.0801616981625557,0.14674581587314606,0.2018337994813919,0.04959488660097122,0.08090421557426453
10,0.0007376546374581463,0.0063252728441307825,0.12496862560510635,0.09902723133563995,0.1755906045436859,0.25787702202796936,0.05081377923488617,0.10315249860286713
11,0.0006304966827587672,0.004740248892571875,0.1104031428694725,0.09068796038627625,0.1546991765499115,0.21208584308624268,0.04572339355945587,0.0910186693072319
12,0.0006616410967693054,0.005878886848972635,0.1193779781460762,0.08764781057834625,0.17941230535507202,0.24858126044273376,0.05212479829788208,0.09793045371770859
13,0.0003076264905857187,0.0045968441243743555,0.10249476134777069,0.07390501350164413,0.15075163543224335,0.22327451407909393,0.042063046246767044,0.08535268157720566
14,0.00027321840388638136,0.004947605734437633,0.1062706857919693,0.07444555312395096,0.1602979153394699,0.23366452753543854,0.04119705408811569,0.09071170538663864
15,0.00013598408617434415,0.004445035726738858,0.099588543176651,0.0696641206741333,0.14687290787696838,0.22433330118656158,0.04036906734108925,0.08346984535455704
16,0.00011149836018356153,0.004319552454857383,0.09947789460420609,0.0703224316239357,0.14385096728801727,0.21386508643627167,0.04282497987151146,0.08196442574262619
17,8.44318012160245e-05,0.004612432150414707,0.10088534653186798,0.06887587904930115,0.1488162875175476,0.22443389892578125,0.04117181897163391,0.08438745141029358
18,6.788381105751557e-05,0.004568788284093568,0.10092157125473022,0.06976449489593506,0.1477455347776413,0.2248847484588623,0.04196200892329216,0.08397965878248215
19,5.790015061264356e-05,0.004518381378620081,0.09982407838106155,0.06800375878810883,0.14805565774440765,0.2230401635169983,0.04099612683057785,0.08333585411310196
20,5.289978106672049e-05,0.004508190859455909,0.0998319685459137,0.06875548511743546,0.1464703232049942,0.2228585034608841,0.04118506610393524,0.08318354934453964
