epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.042995751123361764,0.018589480217715153,0.23089151084423065,0.2063802033662796,0.33356741070747375,0.41639968752861023,0.09968715906143188,0.18700972199440002
2,0.006830900745269018,0.018997293447537752,0.23853524029254913,0.209818035364151,0.33795350790023804,0.4258480966091156,0.09920500218868256,0.1958131045103073
3,0.005903247442889045,0.008224316282744623,0.14834056794643402,0.12325624376535416,0.20287902653217316,0.28525060415267944,0.07774275541305542,0.10855207592248917
4,0.0034076179538874724,0.011724155038808581,0.1752435564994812,0.1427209973335266,0.2564016580581665,0.32294169068336487,0.07988643646240234,0.14007771015167236
5,0.0037984102326144393,0.007046627242624902,0.14438866078853607,0.1299903690814972,0.19925999641418457,0.24648860096931458,0.06532753258943558,0.11389384418725967
6,0.002793122685049634,0.007902882588684986,0.14418768882751465,0.11706297844648361,0.2093454897403717,0.28095337748527527,0.059781260788440704,0.12011020630598068
7,0.0028977228230790135,0.005128322539935533,0.1141914650797844,0.09543243795633316,0.16004297137260437,0.2149433195590973,0.053168948739767075,0.09070774167776108
8,0.0010039382864946947,0.006148767243706241,0.12025280296802521,0.08874336630105972,0.17155995965003967,0.25832399725914,0.05609355866909027,0.09315754473209381
9,0.0016367681909480688,0.00369734531068432,0.09842417389154434,0.08192554116249084,0.1345784217119217,0.18592214584350586,0.04349788650870323,0.07973264157772064
10,0.0008519564708807582,0.004382402200900854,0.10368433594703674,0.0768042653799057,0.1625489741563797,0.22268100082874298,0.044605154544115067,0.08446856588125229
11,0.0006729686792665226,0.004998589784511519,0.11055833101272583,0.08360473066568375,0.156204953789711,0.2264367640018463,0.05280806124210358,0.08622638881206512
12,0.0007876300147791384,0.005125052504561539,0.11088969558477402,0.08480507135391235,0.15717266499996185,0.2422388345003128,0.043967559933662415,0.09340827912092209
13,0.0002820757213155798,0.004068966471725688,0.09557919949293137,0.06808830797672272,0.14227896928787231,0.21421931684017181,0.039769601076841354,0.07968190312385559
14,0.0002641106260998615,0.003328541256843006,0.08657568693161011,0.06324420869350433,0.12179410457611084,0.18926489353179932,0.03708874061703682,0.07084251195192337
15,0.00011854529367003963,0.0034594004400305646,0.08761920779943466,0.061932072043418884,0.12990525364875793,0.19498753547668457,0.035472970455884933,0.07341574877500534
16,9.323814626822121e-05,0.0033381139383893595,0.08664319664239883,0.06264004111289978,0.12606234848499298,0.1888553947210312,0.03761597350239754,0.0708201676607132
17,6.61357227106989e-05,0.003384907608562836,0.08735846728086472,0.06400547921657562,0.12662188708782196,0.19174937903881073,0.03659689798951149,0.07227639108896255
18,5.148082866595543e-05,0.003441515013015427,0.08756101131439209,0.06255748867988586,0.12598668038845062,0.19572098553180695,0.0368366539478302,0.07249297201633453
19,4.249685977776694e-05,0.003401934793374561,0.08677066117525101,0.06191481277346611,0.12608972191810608,0.19508065283298492,0.03569169342517853,0.07239319384098053
20,3.830180610786392e-05,0.0034183226836965305,0.08700589090585709,0.061487700790166855,0.12589620053768158,0.1976739764213562,0.03583941608667374,0.07257664203643799
