epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.038159672836046134,0.02114639429459993,0.2464437037706375,0.21730774641036987,0.3576602637767792,0.4484332501888275,0.10568907856941223,0.19879257678985596
2,0.006221533545975261,0.017352321544808817,0.2218073159456253,0.19102489948272705,0.3250563144683838,0.41464540362358093,0.0906810387969017,0.1774059236049652
3,0.006108755098601746,0.01132392244577977,0.17059063911437988,0.14624431729316711,0.24537958204746246,0.3114066421985626,0.07026506960391998,0.13985106348991394
4,0.0031045166912381764,0.01125228674926735,0.17973731458187103,0.1593138426542282,0.2500385642051697,0.3121533691883087,0.10200001299381256,0.12539717555046082
5,0.003617114054888523,0.006661140509749939,0.1357283741235733,0.11569768190383911,0.19043797254562378,0.2379186451435089,0.05682811886072159,0.11137035489082336
6,0.0027268003167421184,0.008471290224847475,0.15108489990234375,0.124854676425457,0.21733926236629486,0.2883252203464508,0.072513647377491,0.11787785589694977
7,0.0026680080753143706,0.005610835965642781,0.1179785206913948,0.09213810414075851,0.16828124225139618,0.22722190618515015,0.047853559255599976,0.09880978614091873
8,0.0009618381404917991,0.006070381058891235,0.11764887720346451,0.0904066190123558,0.16594050824642181,0.23258309066295624,0.05087732523679733,0.09549076855182648
9,0.0015297032112487382,0.004922433290852852,0.10719023644924164,0.08228866755962372,0.15239441394805908,0.22660070657730103,0.045590221881866455,0.08771975338459015
10,0.0008082570851367185,0.0056665413077200515,0.11720623821020126,0.08968100696802139,0.16573002934455872,0.24743907153606415,0.047263968735933304,0.09846015274524689
11,0.0007243612832206984,0.006469998901225359,0.12309354543685913,0.09228993207216263,0.17948803305625916,0.2615198493003845,0.047904886305332184,0.10479597747325897
12,0.000729739525656888,0.0050864457359497475,0.10929813235998154,0.07947500795125961,0.1630888432264328,0.22723953425884247,0.04070983827114105,0.09307665377855301
13,0.00028522166213873674,0.004207682135672728,0.09658300131559372,0.07150138169527054,0.13825048506259918,0.2022636979818344,0.03737224265933037,0.08093851059675217
14,0.00024662523475656346,0.004468779351677843,0.09953397512435913,0.07168428599834442,0.1462951898574829,0.21843822300434113,0.039567481726408005,0.08398129791021347
15,0.0001247935221000877,0.0041445294897425435,0.0930294468998909,0.06753119081258774,0.1297704577445984,0.20319990813732147,0.035381317138671875,0.0786609947681427
16,9.188334159301894e-05,0.004342205153649277,0.09521675109863281,0.06764036417007446,0.134476900100708,0.212628573179245,0.03890155255794525,0.07925286889076233
17,6.680249307238116e-05,0.004239061910232311,0.09373612701892853,0.06752677261829376,0.13161401450634003,0.20814673602581024,0.03686235845088959,0.07878461480140686
18,4.999126394286724e-05,0.00417238863380648,0.09264925867319107,0.06544595956802368,0.12893138825893402,0.2067660093307495,0.03611861541867256,0.07794879376888275
19,4.1572605723384985e-05,0.004211487506376246,0.09308330714702606,0.06606514006853104,0.1297224462032318,0.20856694877147675,0.03637152910232544,0.07827921956777573
20,3.729381013265277e-05,0.004185486800061774,0.09286674112081528,0.06595221906900406,0.12950651347637177,0.20808397233486176,0.036304790526628494,0.0781189426779747
