epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.06368135423631927,0.01919114650149334,0.23636598885059357,0.20658206939697266,0.33614325523376465,0.43228429555892944,0.12017527222633362,0.17577777802944183
2,0.008364734578753875,0.017920358928902907,0.21026358008384705,0.15993088483810425,0.31187736988067627,0.459318608045578,0.09824790060520172,0.15961669385433197
3,0.006023166446104209,0.009994222734096796,0.1652711182832718,0.14207583665847778,0.23095378279685974,0.30429255962371826,0.08463941514492035,0.12042029947042465
4,0.004133620119682894,0.014323560602802935,0.1957395076751709,0.15714651346206665,0.2870223820209503,0.3893827199935913,0.09943638741970062,0.15143993496894836
5,0.004643913628432466,0.007691139319738227,0.1436399221420288,0.12383917719125748,0.2018914520740509,0.254464715719223,0.07771779596805573,0.10217881202697754
6,0.002840648514869509,0.008264112424523278,0.1466473788022995,0.11819367855787277,0.20700150728225708,0.2927704453468323,0.061225201934576035,0.1209012046456337
7,0.0028815117664581164,0.009272984424183648,0.15591856837272644,0.12698069214820862,0.22595880925655365,0.29816535115242004,0.06583870947360992,0.12749619781970978
8,0.001141362549609853,0.0069156403153210096,0.13021227717399597,0.10006818920373917,0.18889500200748444,0.2743879556655884,0.055042773485183716,0.10795463621616364
9,0.001842010272411705,0.006054602919906591,0.11864251643419266,0.08665342628955841,0.1693105846643448,0.26043203473091125,0.049544673413038254,0.09697213768959045
10,0.0009464317037885774,0.006457824660976348,0.12460961937904358,0.09356275200843811,0.18040184676647186,0.2708275318145752,0.047644518315792084,0.10437042266130447
11,0.0007297792421639659,0.006664972664757247,0.12540680170059204,0.09158652275800705,0.19058746099472046,0.2776827812194824,0.04750177636742592,0.1072709932923317
12,0.0010692899753821105,0.006291707351732652,0.11682581901550293,0.07955611497163773,0.1705464869737625,0.2581418752670288,0.042871762067079544,0.10052536427974701
13,0.00028872541704450216,0.005577158043272171,0.1075466126203537,0.07200388610363007,0.15237094461917877,0.24866747856140137,0.04208764061331749,0.09042655676603317
14,0.0002729091393839554,0.005115029886631664,0.10421715676784515,0.07204949855804443,0.1461241990327835,0.23350882530212402,0.04190771281719208,0.08740920573472977
15,0.00014544020423199678,0.0050828779325209255,0.10258220136165619,0.06924445182085037,0.14325857162475586,0.24040772020816803,0.03907722234725952,0.0869625061750412
16,0.00011442676407695326,0.005079850228169937,0.10287413001060486,0.06881064176559448,0.14867708086967468,0.23332582414150238,0.04117833077907562,0.08620008826255798
17,8.405798152623254e-05,0.004854129703364253,0.10069134831428528,0.06871862709522247,0.14182434976100922,0.2278263419866562,0.040290214121341705,0.08443138003349304
18,6.629057722826855e-05,0.004973522695070377,0.10062670707702637,0.0670778676867485,0.14258255064487457,0.23081430792808533,0.03980192169547081,0.08479741960763931
19,5.618516370798632e-05,0.004934307603445571,0.10023144632577896,0.06649895757436752,0.14246568083763123,0.2315756380558014,0.03940576687455177,0.08447296172380447
20,5.136632202256563e-05,0.004938734003602747,0.10033200681209564,0.06701722741127014,0.14305387437343597,0.23082497715950012,0.039333876222372055,0.0847213938832283
