epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.03776419426299056,0.019676267275662296,0.24184629321098328,0.21587629616260529,0.35296574234962463,0.4315639138221741,0.11498596519231796,0.1890149563550949
2,0.005992327227769648,0.01281571855372916,0.19223347306251526,0.16699102520942688,0.2880629599094391,0.35645031929016113,0.08174386620521545,0.1566818654537201
3,0.004799061222231493,0.009870425757545275,0.1649095118045807,0.13938091695308685,0.24078743159770966,0.30700409412384033,0.07206743955612183,0.13437192142009735
4,0.0031946637147886245,0.006992827815521589,0.13803404569625854,0.11567715555429459,0.19918325543403625,0.25746622681617737,0.06308642774820328,0.11100126802921295
5,0.00354541469347829,0.0069157264877759755,0.1379675418138504,0.11536779999732971,0.19926901161670685,0.2580975890159607,0.061889052391052246,0.10961510241031647
6,0.0023673427253326565,0.008674137754841466,0.14854396879673004,0.1170186921954155,0.22090061008930206,0.30177557468414307,0.05794018879532814,0.12516576051712036
7,0.0023820638465208367,0.006161998943170101,0.12498235702514648,0.09742739796638489,0.17457664012908936,0.26045307517051697,0.055193230509757996,0.10138504952192307
8,0.001015073405759495,0.00612348228924172,0.12163516879081726,0.09214739501476288,0.17137613892555237,0.2496257871389389,0.05259254574775696,0.09879612922668457
9,0.0015856328918083112,0.004977657258297208,0.11215721070766449,0.09036224335432053,0.16551020741462708,0.2216210514307022,0.049597617238759995,0.09051773697137833
10,0.0008026239531394073,0.005347009986496769,0.11714357137680054,0.09773708879947662,0.1681351661682129,0.2273104041814804,0.057178422808647156,0.09038921445608139
11,0.0006123542881530769,0.005692862915786467,0.11774121969938278,0.09095737338066101,0.16533716022968292,0.235745370388031,0.04604721441864967,0.09880205243825912
12,0.0008196214014360338,0.004689766296356703,0.10550455003976822,0.07902917265892029,0.1530124545097351,0.21709807217121124,0.041759829968214035,0.08894240856170654
13,0.0002452980939354258,0.004830150845902916,0.10696842521429062,0.08142879605293274,0.15213772654533386,0.22746029496192932,0.043169792741537094,0.08948621898889542
14,0.0002915119438829794,0.004475751947744934,0.10419438779354095,0.08117301762104034,0.15284405648708344,0.21168285608291626,0.03991365060210228,0.08846620470285416
15,0.00013475998124109448,0.004344763259152239,0.0982484221458435,0.07092109322547913,0.1397302746772766,0.21381457149982452,0.03787844255566597,0.08354687690734863
16,0.00010240121955355377,0.004160321611902168,0.09641110897064209,0.06971577554941177,0.13672566413879395,0.20584535598754883,0.03893916308879852,0.08090908825397491
17,7.778078759364436e-05,0.004240126434829184,0.09826546907424927,0.07240010797977448,0.138956680893898,0.2059318721294403,0.039335090667009354,0.08260270953178406
18,6.241867714258e-05,0.004283373999389373,0.09814473241567612,0.07114095985889435,0.13934987783432007,0.21150213479995728,0.03852206841111183,0.08298759162425995
19,5.275746826453565e-05,0.004246571357306404,0.09754124283790588,0.071027472615242,0.13726432621479034,0.20939314365386963,0.037859342992305756,0.08268244564533234
20,4.793044743446827e-05,0.004238493825022247,0.0974443107843399,0.07059551030397415,0.13826462626457214,0.20843282341957092,0.037916384637355804,0.08257819712162018
