epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.05641556824667818,0.03894897322381596,0.34694477915763855,0.32323530316352844,0.5013530254364014,0.6064410209655762,0.13621725142002106,0.29479455947875977
2,0.007592112581202628,0.021148998156936754,0.25940534472465515,0.24753232300281525,0.3617640435695648,0.4283839762210846,0.17785117030143738,0.15408101677894592
3,0.007198199400764735,0.010028757553254221,0.1692119985818863,0.15020763874053955,0.2512158155441284,0.3136855661869049,0.07059024274349213,0.13894270360469818
4,0.004664432596288092,0.010438224174491261,0.17693547904491425,0.16494600474834442,0.2523993253707886,0.3108278214931488,0.07396296411752701,0.1484614759683609
5,0.005405830835581285,0.006429994272552697,0.13144941627979279,0.11355403065681458,0.1800043135881424,0.23745214939117432,0.06921833753585815,0.09730776399374008
6,0.003043680073319607,0.006076950763034365,0.1255664825439453,0.1069488450884819,0.17663170397281647,0.23444414138793945,0.04887865111231804,0.10419845581054688
7,0.004537938197273779,0.005139605064380709,0.1099543571472168,0.08468513190746307,0.1523551493883133,0.21842998266220093,0.051897019147872925,0.08548976480960846
8,0.000833023200512818,0.005016621868159436,0.11024543642997742,0.08460628241300583,0.15617552399635315,0.22901566326618195,0.047105975449085236,0.09014251083135605
9,0.002013012209078664,0.005343567531973764,0.11661643534898758,0.09318309277296066,0.16432394087314606,0.22412367165088654,0.05603905767202377,0.08904136717319489
10,0.0009783543429489655,0.005552392943733347,0.11686309427022934,0.09114957600831985,0.1696104109287262,0.23031006753444672,0.04568332061171532,0.0979299247264862
11,0.0009651258544942389,0.004583325786493843,0.10129620134830475,0.07364440709352493,0.14728094637393951,0.2088378667831421,0.04273289069533348,0.0820518359541893
12,0.0010157963840751062,0.00468737068174847,0.1038159504532814,0.07513193786144257,0.15326932072639465,0.21829788386821747,0.04490549489855766,0.08414414525032043
13,0.00024016303258328776,0.004550580144693146,0.10398342460393906,0.0796610414981842,0.15272203087806702,0.21752004325389862,0.042911455035209656,0.08602272719144821
14,0.00040039201742620594,0.004284124727625409,0.0957411602139473,0.0688549354672432,0.14007776975631714,0.21058477461338043,0.04132989048957825,0.07835818082094193
15,0.00012092581440098241,0.004479958556663592,0.09925946593284607,0.07005137950181961,0.15057246387004852,0.21579620242118835,0.04069565609097481,0.08296851813793182
16,0.00010130291208299778,0.004255736970424937,0.09475002437829971,0.064488984644413,0.14091171324253082,0.2114536464214325,0.039171867072582245,0.07831574976444244
17,6.993228367687701e-05,0.004306118779977992,0.09513931721448898,0.0646270141005516,0.14586760103702545,0.21581389009952545,0.039460718631744385,0.07910185307264328
18,5.398090866890446e-05,0.004386138431905704,0.09679428488016129,0.06712574511766434,0.14448432624340057,0.21423859894275665,0.039582591503858566,0.08093555271625519
19,4.4166567303030876e-05,0.004325327902658885,0.09593715518712997,0.06586228311061859,0.14452581107616425,0.2118086814880371,0.03930078074336052,0.0801389217376709
20,3.9650948677627904e-05,0.00436166535800674,0.09631010890007019,0.06562544405460358,0.1459921896457672,0.2142060399055481,0.039242200553417206,0.08058001101016998
