epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.036696112089486574,0.013461036233315888,0.19242992997169495,0.16325260698795319,0.26982712745666504,0.3437632918357849,0.09296771883964539,0.14857305586338043
2,0.005348474123389836,0.015537360411910851,0.20646663010120392,0.17483700811862946,0.3028085231781006,0.39382606744766235,0.09164486825466156,0.16470660269260406
3,0.004314742010172234,0.009844132535924206,0.16152390837669373,0.13697513937950134,0.22300495207309723,0.30564627051353455,0.07832826673984528,0.12449362874031067
4,0.002964288077135619,0.009315803305630468,0.15367451310157776,0.12400492280721664,0.21151915192604065,0.28688767552375793,0.06751412153244019,0.12458866089582443
5,0.003096692283294096,0.007505405268371817,0.14175552129745483,0.11751436442136765,0.20237363874912262,0.27187642455101013,0.06296741962432861,0.1146489754319191
6,0.0020822017385215504,0.008377793104096642,0.14345592260360718,0.11443150788545609,0.2085932493209839,0.2878444194793701,0.055609479546546936,0.12117613852024078
7,0.002468199928030957,0.006218204729988069,0.12490184605121613,0.09769321233034134,0.17952202260494232,0.2485775202512741,0.049835704267024994,0.1051202043890953
8,0.0009297748217078149,0.0067331210303349254,0.12404987961053848,0.09096544981002808,0.18094968795776367,0.2694224417209625,0.05279497429728508,0.10114888101816177
9,0.0013844230334686073,0.005626390099987779,0.11366315931081772,0.08342572301626205,0.15233397483825684,0.2443961203098297,0.045706577599048615,0.09418635070323944
10,0.000680865873658052,0.005423951411268592,0.11420105397701263,0.08782820403575897,0.15747401118278503,0.23725639283657074,0.05622481554746628,0.08931451290845871
11,0.000591118202637507,0.005886546312553502,0.11509476602077484,0.08519469946622849,0.1550116091966629,0.24802669882774353,0.045060642063617706,0.09595005959272385
12,0.0006329706627774212,0.005298614984284864,0.10549293458461761,0.07265201210975647,0.14021778106689453,0.23498092591762543,0.046693455427885056,0.08359290659427643
13,0.00034319611488339526,0.0051149948911301275,0.10416007041931152,0.07349251955747604,0.14270231127738953,0.23900267481803894,0.037958066910505295,0.08916546404361725
14,0.00025708197856584314,0.004675606873802183,0.09934448450803757,0.06695763766765594,0.1407252699136734,0.2277277708053589,0.039982039481401443,0.08315747231245041
15,0.00015769634562878628,0.00510372657435535,0.10129891335964203,0.06704548001289368,0.14288131892681122,0.24209009110927582,0.03802349045872688,0.08626928925514221
16,0.00012712178813492037,0.005160767760634564,0.10218030214309692,0.06801360100507736,0.14563031494617462,0.2389729917049408,0.03894489258527756,0.08664930611848831
17,9.80571095487129e-05,0.005130072403032341,0.10253459215164185,0.06771774590015411,0.14674325287342072,0.24411022663116455,0.03834068030118942,0.08738494664430618
18,8.144556903862361e-05,0.004991903302742075,0.10051439702510834,0.06624280661344528,0.13985411822795868,0.24252082407474518,0.038362275809049606,0.08535509556531906
19,7.041511376890627e-05,0.005013051033820201,0.10068617761135101,0.06636320054531097,0.13972511887550354,0.2435983121395111,0.03801131621003151,0.08570203185081482
20,6.477204539070786e-05,0.005022755500400408,0.10068237036466599,0.06628887355327606,0.13937710225582123,0.243109792470932,0.03809652104973793,0.08558416366577148
