epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.036725501753391454,0.01851240240375296,0.23205938935279846,0.20395886898040771,0.3419340252876282,0.428398460149765,0.10049422830343246,0.19275502860546112
2,0.006029798991370234,0.016436471436217178,0.2157566249370575,0.18689857423305511,0.3204963505268097,0.41425585746765137,0.08063176274299622,0.18331165611743927
3,0.005714397032009626,0.015870275115483133,0.2177824079990387,0.19756647944450378,0.3136773407459259,0.400563508272171,0.08823401480913162,0.1812981814146042
4,0.0031594224818809725,0.010226732007892434,0.16352111101150513,0.13134752213954926,0.23684097826480865,0.33123934268951416,0.06938059628009796,0.1341588944196701
5,0.0039007167106863043,0.006967655324814997,0.13655979931354523,0.11242029070854187,0.19975055754184723,0.2738819718360901,0.060348205268383026,0.11067146062850952
6,0.00251366871866582,0.006662639868856899,0.13306556642055511,0.1104675680398941,0.18164345622062683,0.25272685289382935,0.06267738342285156,0.10409742593765259
7,0.0025192110317082002,0.006419257681843489,0.12910450994968414,0.10635179281234741,0.17817312479019165,0.2599368095397949,0.06139538064599037,0.10027067363262177
8,0.0010300912103149622,0.006547816406250854,0.12941332161426544,0.10395602881908417,0.1840542107820511,0.26451122760772705,0.05802522227168083,0.10545485466718674
9,0.0015679124599338181,0.006172860184404333,0.12565042078495026,0.0982108935713768,0.18005149066448212,0.25223055481910706,0.054621219635009766,0.10221759229898453
10,0.0007693538613109191,0.005581216092681543,0.11561562865972519,0.08705665171146393,0.1623685657978058,0.255698561668396,0.05338120833039284,0.09185332804918289
11,0.0006362542449947817,0.005902027109802338,0.11924488842487335,0.09020872414112091,0.1754045933485031,0.2528590261936188,0.05271223559975624,0.09671447426080704
12,0.0007112022245620755,0.004807814371578734,0.11057762801647186,0.08776292204856873,0.15402011573314667,0.21955053508281708,0.04859011247754097,0.08930733799934387
13,0.0002886192921731917,0.004598351207012777,0.10154828429222107,0.07195297628641129,0.14692290127277374,0.22647567093372345,0.0451330728828907,0.08200757950544357
14,0.00027401902660214276,0.004885442502494359,0.10697317868471146,0.07798877358436584,0.15936994552612305,0.2460450977087021,0.042334362864494324,0.09034407138824463
15,0.00012055528829850389,0.004337849037672853,0.0967147946357727,0.06650204956531525,0.13876058161258698,0.2270549088716507,0.04086052253842354,0.08050233870744705
16,9.416114362106518e-05,0.004379980034263791,0.09735162556171417,0.06732670217752457,0.13942916691303253,0.23244547843933105,0.042359884828329086,0.08010019361972809
17,6.777748903805536e-05,0.0044457761597484,0.09759097546339035,0.06668206304311752,0.138790100812912,0.23386144638061523,0.04148310050368309,0.08065979182720184
18,5.292478985250806e-05,0.00443976829984272,0.09760366380214691,0.06703327596187592,0.13735778629779816,0.23403248190879822,0.04240964353084564,0.08017242699861526
19,4.3821212520357384e-05,0.004441710856914307,0.09754082560539246,0.06612187623977661,0.13843999803066254,0.23542429506778717,0.041860759258270264,0.08059100806713104
20,3.9678264819373436e-05,0.0044259666927550035,0.09749283641576767,0.06679785251617432,0.13815926015377045,0.23496809601783752,0.0416194386780262,0.08065538108348846
