epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.04061410542071505,0.020817135078810278,0.25031325221061707,0.22493983805179596,0.3657590448856354,0.46188291907310486,0.13297083973884583,0.18382833898067474
2,0.007091125036376127,0.01476098001714538,0.21420881152153015,0.19988317787647247,0.3136339783668518,0.37982964515686035,0.12041031569242477,0.1573398858308792
3,0.006407750800281888,0.012556893943957896,0.1822265386581421,0.1434820592403412,0.2794502079486847,0.3743667006492615,0.10219161957502365,0.1288789063692093
4,0.0030834447228986392,0.012071946211746029,0.17958782613277435,0.1451130509376526,0.27567073702812195,0.3593616187572479,0.06513670086860657,0.15405499935150146
5,0.0038311501860176225,0.009021641584313286,0.16576820611953735,0.14507147669792175,0.22771227359771729,0.28687790036201477,0.09688574075698853,0.11536355316638947
6,0.0026974810075849915,0.00591437596392091,0.11789309233427048,0.0886453315615654,0.166432186961174,0.248314768075943,0.05487637594342232,0.09299182891845703
7,0.0024434246848922814,0.004436416651938013,0.10412783920764923,0.08429743349552155,0.14691436290740967,0.18698261678218842,0.0497756265103817,0.08311866968870163
8,0.0010598816126081343,0.004782773039097007,0.10573490709066391,0.08061902970075607,0.14127513766288757,0.22327062487602234,0.052863575518131256,0.0811162143945694
9,0.0019146544036804161,0.004972390143249655,0.10578612238168716,0.07634226977825165,0.14733342826366425,0.24004137516021729,0.04892377182841301,0.08539161086082458
10,0.0007625214857999921,0.005214424008116802,0.11302980035543442,0.08829370886087418,0.15250615775585175,0.2151472270488739,0.0673297643661499,0.07748124748468399
11,0.0006488833681800712,0.004931586826117909,0.1069336012005806,0.07785099744796753,0.15180203318595886,0.23773114383220673,0.04935071989893913,0.08556847274303436
12,0.0009854772109526364,0.0045437849978060595,0.10245664417743683,0.07614417374134064,0.1410418450832367,0.2097979485988617,0.04926663264632225,0.07896590232849121
13,0.0001933439736457316,0.00485632198402627,0.09908034652471542,0.06562718003988266,0.13826289772987366,0.2341010570526123,0.04257853329181671,0.0806051716208458
14,0.00021308124400735125,0.00489416887232398,0.10412051528692245,0.07446582615375519,0.1461140513420105,0.23418670892715454,0.04585960879921913,0.0845775455236435
15,0.00010238029067759527,0.00454731411956304,0.09552706778049469,0.0620434433221817,0.1349991261959076,0.23424966633319855,0.0414365790784359,0.0768476203083992
16,7.825589979556037e-05,0.004335721255544582,0.0933266431093216,0.06074028089642525,0.12963061034679413,0.22429130971431732,0.04110678285360336,0.07529228925704956
17,5.6286496835362066e-05,0.00430005527810507,0.09346403926610947,0.06171347573399544,0.12845483422279358,0.22292494773864746,0.04149528220295906,0.07522889971733093
18,4.376699040433776e-05,0.004306024229176218,0.09328025579452515,0.06198987364768982,0.1283208727836609,0.22312548756599426,0.04047442227602005,0.0756402462720871
19,3.6266312032602035e-05,0.0043157730178200685,0.09326561540365219,0.06155291944742203,0.1296129822731018,0.2243366241455078,0.04071072116494179,0.07543838024139404
20,3.2738623495933794e-05,0.004313205467283655,0.09327811002731323,0.06181127950549126,0.1287144422531128,0.22430498898029327,0.04083630442619324,0.07538549602031708
