epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.03595769175637765,0.023036204845708994,0.25642120838165283,0.22561660408973694,0.3768578767776489,0.46936938166618347,0.10520774126052856,0.213010773062706
2,0.005857723718510429,0.01880799793151512,0.23105573654174805,0.19500167667865753,0.35141873359680176,0.4366946220397949,0.10284246504306793,0.18387793004512787
3,0.005159020822971458,0.013686671440527376,0.19704562425613403,0.17103642225265503,0.2893989086151123,0.3669217526912689,0.09778144955635071,0.15099245309829712
4,0.002999476565110815,0.009328189429989293,0.16257210075855255,0.1430005431175232,0.22816318273544312,0.29315948486328125,0.07443451136350632,0.12779763340950012
5,0.0036896140926537344,0.006342980393646441,0.13060826063156128,0.10769282281398773,0.1902172863483429,0.2553073763847351,0.06124742329120636,0.10180553048849106
6,0.0023115706162721997,0.008026975589784347,0.1399819552898407,0.10824442654848099,0.20946702361106873,0.2995525598526001,0.062263425439596176,0.11175531148910522
7,0.002528705063668728,0.005829779987794687,0.12198135256767273,0.09662272781133652,0.1732003390789032,0.24227866530418396,0.05672399699687958,0.0950983315706253
8,0.0009792124503042302,0.006800613624348277,0.13247685134410858,0.10882321745157242,0.18020731210708618,0.25869959592819214,0.06909092515707016,0.09908884018659592
9,0.0016248833455999353,0.005327916572977365,0.11396070569753647,0.09003087133169174,0.15970508754253387,0.2179795205593109,0.04844508692622185,0.09309814870357513
10,0.0008098421953728997,0.005603969396761038,0.11613409221172333,0.09022374451160431,0.16030877828598022,0.22837582230567932,0.05704107508063316,0.09053958207368851
11,0.0006167774955672889,0.005904943106567091,0.11329765617847443,0.07965198904275894,0.15827879309654236,0.24521681666374207,0.04687444493174553,0.09290321171283722
12,0.0005891370079570121,0.005340220988116856,0.10810843855142593,0.07589849084615707,0.15345498919487,0.24364838004112244,0.04378174617886543,0.09003438800573349
13,0.0003340590097648943,0.0046347776378965035,0.10118266940116882,0.07236848771572113,0.14673618972301483,0.21933643519878387,0.04357916861772537,0.08211366832256317
14,0.0002543399622485676,0.005439774201725007,0.10691630095243454,0.07014928013086319,0.1578877866268158,0.2472527176141739,0.04218002408742905,0.09058800339698792
15,0.00014482644350964535,0.004906316152673775,0.10054223984479904,0.06605001538991928,0.14736849069595337,0.2342960685491562,0.041449692100286484,0.08381791412830353
16,0.00011631232156087436,0.004821131369076794,0.10006359964609146,0.0663122609257698,0.14923639595508575,0.22674909234046936,0.04183564707636833,0.08268627524375916
17,8.553640116382264e-05,0.004787446145492835,0.09918445348739624,0.06571430712938309,0.1466004103422165,0.22673426568508148,0.04049115255475044,0.08269895613193512
18,6.88456577939365e-05,0.004827582154218507,0.09894733875989914,0.06438412517309189,0.14436492323875427,0.22918030619621277,0.0406050942838192,0.08243835717439651
19,5.863679786073247e-05,0.0047955635997304485,0.09844596683979034,0.06383878737688065,0.14400063455104828,0.2277531772851944,0.04026491567492485,0.08197043836116791
20,5.358661314614857e-05,0.0047684763742695275,0.09814973175525665,0.06386543810367584,0.14432774484157562,0.22550848126411438,0.04031107947230339,0.08162400871515274
