epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.0928179845899226,0.13016384406582168,0.6369245052337646,0.6030607223510742,0.9394968748092651,1.116188883781433,0.3473665714263916,0.4674018621444702
2,0.054774115974315495,0.13245096556518388,0.6434604525566101,0.5997296571731567,0.9377219080924988,1.0959866046905518,0.32922208309173584,0.48609471321105957
3,0.0339425015555895,0.1613643261919851,0.7234857082366943,0.7042784094810486,1.0390944480895996,1.212735652923584,0.39904898405075073,0.5402693152427673
4,0.019004776330357073,0.1757475719762885,0.7534160614013672,0.7676483392715454,1.0953885316848755,1.2563663721084595,0.4285811483860016,0.5557201504707336
5,0.011215080683976768,0.17948354995769003,0.7653948664665222,0.7728687524795532,1.0978697538375854,1.2561185359954834,0.457902729511261,0.5459806323051453
6,0.007251782970968166,0.174710358225781,0.7526922821998596,0.7528192400932312,1.0841050148010254,1.2293369770050049,0.4567710757255554,0.5297203063964844
7,0.005104541594056471,0.1658900238638339,0.7290054559707642,0.710724949836731,1.067225694656372,1.204829454421997,0.41290533542633057,0.5339915156364441
8,0.0038086382499128947,0.16607470688612563,0.7298051714897156,0.7207098603248596,1.0555386543273926,1.1975820064544678,0.42498669028282166,0.5255406498908997
9,0.0028849013052445085,0.15849818794623666,0.7136978507041931,0.6892814636230469,1.0379668474197388,1.1725544929504395,0.41033682227134705,0.5167348384857178
10,0.0023513320665386117,0.16121429899464482,0.7193363904953003,0.7047967314720154,1.0330102443695068,1.1900813579559326,0.42013609409332275,0.5162885189056396
11,0.0019226046330005028,0.15783775495446248,0.7121046781539917,0.7028162479400635,1.0247573852539062,1.1812429428100586,0.4124920964241028,0.5118024945259094
12,0.001581666108771604,0.15684805170349453,0.7078655362129211,0.6837186217308044,1.0261842012405396,1.1686030626296997,0.40031278133392334,0.5160222053527832
13,0.001324345483800437,0.15842977316483206,0.7125645875930786,0.6896418929100037,1.0262049436569214,1.1799170970916748,0.40289705991744995,0.5200895071029663
14,0.0011392106743546501,0.16008679237054743,0.7157609462738037,0.7019942998886108,1.0282554626464844,1.1770930290222168,0.41564956307411194,0.5126333832740784
15,0.0009992433893172877,0.15563997732556384,0.7036842703819275,0.6836232542991638,1.012243390083313,1.1724165678024292,0.40236976742744446,0.5068309903144836
16,0.0008913164767964723,0.1573645030156426,0.7087876200675964,0.6911739110946655,1.020395040512085,1.174181580543518,0.4059021472930908,0.5111095309257507
17,0.0008123064118700517,0.15707818925380707,0.7084061503410339,0.6924863457679749,1.014435887336731,1.1720601320266724,0.4107917249202728,0.5067741274833679
18,0.0007530142266688154,0.1565123349169026,0.7067098021507263,0.6864112615585327,1.0175635814666748,1.1732478141784668,0.40580397844314575,0.5079227685928345
19,0.0007102920249250061,0.15724490790263465,0.7086206078529358,0.6891903281211853,1.0186679363250732,1.1739908456802368,0.40851306915283203,0.5082550048828125
20,0.0006885104328465205,0.1578657825096794,0.7104729413986206,0.689737856388092,1.0238546133041382,1.1770840883255005,0.40880876779556274,0.5101816058158875
