epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.1084281532417445,0.116131474124916,0.5361507534980774,0.3724891245365143,0.9211506843566895,1.2181111574172974,0.3023287355899811,0.3850884735584259
2,0.008769627730607622,0.08455143243153108,0.456389844417572,0.33644190430641174,0.7556743621826172,0.996428906917572,0.18980176746845245,0.37713849544525146
3,0.0038309949823277824,0.0910055644638511,0.44129323959350586,0.24458624422550201,0.8005089163780212,1.0858885049819946,0.20584893226623535,0.35023602843284607
4,0.0020177600849305265,0.0897663435149818,0.44222211837768555,0.2587078809738159,0.8028228878974915,1.0503034591674805,0.20711149275302887,0.3500618040561676
5,0.0011539637906122357,0.0956216006867491,0.444420725107193,0.20877693593502045,0.8513525128364563,1.1043757200241089,0.20663991570472717,0.35329586267471313
6,0.000815924954428146,0.09447497936556731,0.44023415446281433,0.2063872069120407,0.8432146310806274,1.0946084260940552,0.20276640355587006,0.3507680892944336
