epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.03532911146795702,0.01639439511981955,0.2136516571044922,0.18154482543468475,0.31036892533302307,0.4142177700996399,0.09609344601631165,0.1687362790107727
2,0.005231017886034448,0.013066642507377274,0.18987585604190826,0.16103540360927582,0.2809754014015198,0.38139772415161133,0.07493807375431061,0.1582837998867035
3,0.004420881101647463,0.008704335809749749,0.14768148958683014,0.11833011358976364,0.21244820952415466,0.2935398817062378,0.07576258480548859,0.1102248877286911
4,0.002857197768345041,0.00969484425850017,0.16151542961597443,0.13274218142032623,0.24095304310321808,0.3197518289089203,0.06447681784629822,0.1318073272705078
5,0.0033064900280216896,0.008869220202606448,0.1558089554309845,0.12783439457416534,0.23005034029483795,0.30195823311805725,0.06930472701787949,0.12705263495445251
6,0.0022500675204673607,0.00659879385393673,0.13124419748783112,0.10493627190589905,0.19073444604873657,0.25461605191230774,0.05688449740409851,0.10742436349391937
7,0.002158632996967162,0.005651383036147439,0.11978557705879211,0.09798118472099304,0.1683294177055359,0.2289271354675293,0.056690577417612076,0.09404608607292175
8,0.0010436277644660433,0.005923989986854123,0.12181659042835236,0.09650253504514694,0.17294810712337494,0.2477748692035675,0.05560554563999176,0.09721927344799042
9,0.001485871532679788,0.0048051862272840695,0.10729675740003586,0.08248439431190491,0.14868049323558807,0.22368498146533966,0.04858158156275749,0.08576247841119766
10,0.0007230199825913665,0.006269527031753328,0.12104030698537827,0.08888442069292068,0.18108674883842468,0.2714681923389435,0.05147170647978783,0.0993541032075882
11,0.0005933914149165382,0.005823273922101126,0.1171451285481453,0.08628341555595398,0.17282208800315857,0.25054654479026794,0.04576047509908676,0.0992107167840004
12,0.0007797174996530154,0.005191396602689509,0.10728881508111954,0.07678785175085068,0.15407198667526245,0.2387077361345291,0.04566463083028793,0.08752426505088806
13,0.0003084531709848945,0.004908348418114293,0.10672011226415634,0.08149242401123047,0.15084455907344818,0.2231520116329193,0.0483320951461792,0.08437518775463104
14,0.0002565779594428584,0.004748540553475479,0.10327154397964478,0.07290106266736984,0.1453748494386673,0.23654763400554657,0.04467160627245903,0.08508969098329544
15,0.00015473681158756413,0.0043730981745768276,0.09858034551143646,0.07055841386318207,0.1426657736301422,0.22270187735557556,0.04336841404438019,0.0803409144282341
16,0.00012145908098268393,0.004022178052077714,0.09436509758234024,0.0679892972111702,0.13478317856788635,0.20627865195274353,0.04181726276874542,0.07656417042016983
17,9.44920790264266e-05,0.00419888911915494,0.09654759615659714,0.06967128813266754,0.1380329728126526,0.21971477568149567,0.040765367448329926,0.07977908104658127
18,7.683284425543603e-05,0.0041681922292047865,0.09602288156747818,0.06854986399412155,0.1358315795660019,0.2151959091424942,0.041512876749038696,0.07860467582941055
19,6.646571019051894e-05,0.004213950645649774,0.09583020210266113,0.06761288642883301,0.13576047122478485,0.2201647162437439,0.0406709685921669,0.0788930207490921
20,6.108908559561047e-05,0.004178842631455395,0.09556928277015686,0.06764282286167145,0.1347067803144455,0.2177230268716812,0.04070224240422249,0.07856947928667068
