epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.03837325476125215,0.023832619083525172,0.2597053349018097,0.22277235984802246,0.36673104763031006,0.5014062523841858,0.11321453005075455,0.20855171978473663
2,0.007409896070417657,0.018761117066432298,0.23308974504470825,0.21053481101989746,0.34115225076675415,0.4306749403476715,0.1274780035018921,0.16419251263141632
3,0.0057187123612849776,0.01339948154576923,0.19313152134418488,0.1674986034631729,0.27249908447265625,0.35145726799964905,0.09439604729413986,0.147983118891716
4,0.0031594268268926944,0.011279549785758545,0.17343224585056305,0.14452041685581207,0.23959913849830627,0.32327157258987427,0.08841967582702637,0.13035491108894348
5,0.0038772984799652086,0.006552047403373696,0.1314462274312973,0.11176888644695282,0.17517785727977753,0.22650787234306335,0.06073916330933571,0.10143201053142548
6,0.0027827184439022648,0.008413863009584263,0.15032975375652313,0.12838540971279144,0.21352875232696533,0.26568031311035156,0.06490973383188248,0.12224654108285904
7,0.0028020990721728026,0.004984776445426634,0.11246871203184128,0.09068316221237183,0.1570817530155182,0.226446732878685,0.051407188177108765,0.08779843151569366
8,0.000837073604945067,0.006116073521694306,0.1283554881811142,0.10749351233243942,0.1824042946100235,0.2348640263080597,0.06963985413312912,0.09080108255147934
9,0.0019188900126922656,0.00552930057111034,0.1137809082865715,0.08565623313188553,0.16383470594882965,0.2385246455669403,0.053137630224227905,0.08951470255851746
10,0.0005606143456969997,0.005549398565171442,0.11612805724143982,0.09065928310155869,0.160955011844635,0.23346444964408875,0.052968692034482956,0.09338077902793884
11,0.0006126461173287675,0.004663495370464706,0.10190759599208832,0.073895163834095,0.1458447277545929,0.211852565407753,0.045808304101228714,0.08255141228437424
12,0.0010810995140367612,0.00531583890665616,0.11201909184455872,0.0844615250825882,0.16158732771873474,0.23470458388328552,0.062258969992399216,0.0816236138343811
13,0.00019280339708786925,0.004359302807128088,0.09794343262910843,0.0689161941409111,0.13814374804496765,0.20695269107818604,0.04496675729751587,0.0781838670372963
14,0.0002589751449981275,0.005116832575722995,0.10498475283384323,0.07059595733880997,0.15526437759399414,0.2511138319969177,0.04377415031194687,0.08638275414705276
15,9.224159665687742e-05,0.004422496585064259,0.09501159936189651,0.06299582868814468,0.13727755844593048,0.21661600470542908,0.04218025505542755,0.0767088383436203
16,7.473094634086308e-05,0.004575066765445798,0.09583615511655807,0.06318201869726181,0.13969528675079346,0.2281855046749115,0.042671769857406616,0.07764873653650284
17,5.279511975119283e-05,0.004336431565825652,0.09345041960477829,0.06061924621462822,0.13744968175888062,0.2198794037103653,0.04133274778723717,0.07566888630390167
18,4.0825768087660426e-05,0.004483337666136979,0.09546428918838501,0.06187049672007561,0.14074474573135376,0.22644011676311493,0.04188767820596695,0.07765176147222519
19,3.340878779325892e-05,0.004458064777078663,0.0945163369178772,0.0609092153608799,0.13864585757255554,0.22450809180736542,0.041439760476350784,0.07686194032430649
20,3.004665336023937e-05,0.004424998855222737,0.09432049095630646,0.060971450060606,0.13877618312835693,0.22268275916576385,0.041409026831388474,0.07669700682163239
