epoch,train_loss,eval_loss,epe_mean,epe_median,epe_p80,epe_p90,mae_x,mae_y
1,0.0738197579678576,0.02231564375267393,0.25722506642341614,0.22501055896282196,0.3836915194988251,0.4817948341369629,0.11498329788446426,0.2032286822795868
2,0.0085267606163247,0.02058278995795011,0.250201553106308,0.2296932488679886,0.36902719736099243,0.4338492453098297,0.13284790515899658,0.18146397173404694
3,0.006332712761746845,0.009953868593620515,0.16312934458255768,0.13179533183574677,0.23676425218582153,0.31242120265960693,0.07560429722070694,0.12772662937641144
4,0.0039113060846171855,0.015915619788206846,0.2056172490119934,0.16618527472019196,0.3236325681209564,0.42640939354896545,0.0852406919002533,0.17212869226932526
5,0.004745292440424539,0.006863079562356478,0.14104092121124268,0.12870390713214874,0.19754791259765625,0.2526567876338959,0.06691190600395203,0.10710032284259796
6,0.0031560385256614266,0.009386246838120118,0.16577160358428955,0.14651943743228912,0.23692303895950317,0.2941974699497223,0.06562993675470352,0.1396012306213379
7,0.0036161796559931957,0.007303240878378576,0.13608331978321075,0.11328833550214767,0.18398340046405792,0.2613030970096588,0.061666689813137054,0.10787250101566315
8,0.0011402454666046339,0.006199713477193598,0.12042062729597092,0.09189700335264206,0.1665654182434082,0.24489310383796692,0.050867028534412384,0.09854688495397568
9,0.0019325170722819679,0.005111755544502013,0.1138872429728508,0.09082286804914474,0.1607312113046646,0.21946981549263,0.047485608607530594,0.0926884189248085
10,0.0009102305470374992,0.0065980342885830524,0.11941853165626526,0.08264870196580887,0.1736968606710434,0.2613600790500641,0.04557100683450699,0.10007020086050034
11,0.0008511668363397769,0.006086725793636642,0.12140137702226639,0.09581226110458374,0.17962457239627838,0.2454778552055359,0.04815327003598213,0.10122700780630112
12,0.0008824499791453628,0.0055641936311644985,0.11112377792596817,0.08112536370754242,0.16184848546981812,0.23249368369579315,0.043838657438755035,0.09340840578079224
13,0.0003274414398802753,0.005171535168563267,0.1052970215678215,0.07181259244680405,0.15483932197093964,0.22620460391044617,0.0455978624522686,0.08614382147789001
14,0.0002970712580286586,0.004984574422222475,0.10252220928668976,0.0732208639383316,0.14949096739292145,0.2160627245903015,0.03989778831601143,0.08551051467657089
15,0.00016025238412509674,0.005240256590924286,0.10386939346790314,0.07035624980926514,0.15610992908477783,0.2357838749885559,0.037381190806627274,0.08878835290670395
16,0.00013143422329763504,0.004968969050910422,0.09966184198856354,0.06615471839904785,0.14801141619682312,0.22412708401679993,0.038632601499557495,0.08296262472867966
17,9.697925269774688e-05,0.004960136423176399,0.10040293633937836,0.06831052899360657,0.14820779860019684,0.22387541830539703,0.03899836167693138,0.0840069130063057
18,7.746307181428832e-05,0.004945569059106928,0.09996630996465683,0.0672396570444107,0.1489553451538086,0.2255862057209015,0.038423921912908554,0.0838238000869751
19,6.64274883310127e-05,0.004943020446203774,0.09992290288209915,0.0669102668762207,0.1487295925617218,0.22386428713798523,0.0384041965007782,0.08359914273023605
20,6.132340573937193e-05,0.004936831694336381,0.09970457851886749,0.06650900095701218,0.14776208996772766,0.22450605034828186,0.038333456963300705,0.08354078978300095
